symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
ADAUSDT,2026-01-10T23:59:59Z,SHORT,BOS,0.7034254880600384,1.1791516266171878,0.05882352941175798,6,1.1791516266171878,0.40533337164965,22,-0,1.252848603280753,0,0,0.9949091849582337,0.6940874035989666,74,2.0454175842401154,-1,-1.1303666666666676,0
DOGEUSDT,2026-01-11T07:59:59Z,SHORT,CHoCH,0.5841464992069001,0.8732925158453279,0.1276595744680914,6,1.0085913563284419,0.012299894589349178,22,-0,1.1561900914009051,1,0,0.6149947294685172,0.3571428571428376,0,-0.450953719738411,0,-0.25200000000001377,0
NEARUSDT,2026-01-11T15:59:59Z,LONG,BOS,0.7073072549595916,0.33188092217570947,0.8571428571428436,0,0.7467320748953371,0.24891069163179133,11,0,0.5807916138075008,0,1,0.9126725359832103,0.648967551622426,26,-0.34479471033196446,1,0.8606181818181833,1
TRXUSDT,2026-01-11T17:59:59Z,SHORT,BOS,0.38204492381027494,0.8760017489074378,0.07142857142856576,0,1.3140026233611566,1.7520034978148755,7,-0,1.226402448470374,0,0,0.9636019237981718,0.3663003663003629,110,0.3884550992978289,-1,-1.2464000000000022,0
BLURUSDT,2026-01-10T17:59:59Z,SHORT,BOS,1.3971166738231036,0.4626333190529904,0.07692307692307282,6,0.5287237932034219,0.5066936351532729,15,-0,0.5727841093037045,0,0,1.718352327911083,2.3831347387717567,74,-0.42205535650166215,2,1.9636346153846151,1
XRPUSDT,2026-01-12T02:59:59Z,SHORT,CHoCH,0.6311840603237865,1.6569697628129012,0.4844868735083576,0,1.6569697628129012,0.04602693785590919,20,-0,3.214214493604683,1,0,0.7747867872412232,0.4839714408931908,0,3.980727581209373,-1,-1.186661386138614,0
XLMUSDT,2026-01-12T03:59:59Z,LONG,BOS,0.9924504970606034,0.971400196880055,0.8571428571428529,1,1.0597093056873361,0.3090818808254776,2,0,1.2363275233018982,0,1,0.7947819792655051,0.797165633303807,40,0.060756004026981246,0,-0.11290000000000025,0
BTCUSDT,2026-01-12T08:59:59Z,LONG,BOS,0.3546547613083747,0.47433892005973183,0.4578401122019668,1,1.0069137538321051,0.13636704159086968,1,0,2.1992694108635154,0,1,1.18979549768921,0.42347891004107163,39,2.7917802622535586,-1,-1.211825341560153,0
BLURUSDT,2026-01-13T00:59:59Z,SHORT,BOS,1.3612543595611213,0.5628308116613073,0.3571428571428589,1,0.6607144310806706,0.3915344776774364,21,-0,1.0277780039032682,0,0,1.125661623322623,1.518653020798939,128,-0.6377135156719739,-1,-1.059963043478261,0
DOGEUSDT,2026-01-13T01:59:59Z,SHORT,BOS,1.163763428673509,0.6942411211448878,0.3488372093023196,1,0.7068636869838807,0.22089490218245394,21,-0,1.0855406621538068,0,0,1.0539842475562984,1.2165804618634641,47,-0.4901887030771656,-1,-1.0746778443113782,0
BNBUSDT,2026-01-13T12:59:59Z,LONG,BOS,0.47060060386845143,0.714997371715017,0.9839743589743372,2,0.7173339644330378,0.11215645046510694,4,0,0.7290169280231685,0,1,0.9626761998254658,0.4545705301483979,50,0.672114744994246,3,2.7999109223300973,1
SOLUSDT,2026-01-14T12:59:59Z,SHORT,BOS,0.9386661466811337,0.7187739126883096,0.19834710743802275,3,0.7187739126883096,0.08892048404391807,11,-0,0.8966148807761457,0,0,0.7706441950472548,0.718529777532121,52,-0.5015490393446935,-1,-1.1259557692307702,0
WLDUSDT,2026-01-14T19:59:59Z,SHORT,CHoCH,1.5582710274309757,1.0290085395033797,0.31034482758620513,3,1.2862606743792335,0.27868981278216015,18,-0,1.8650779778498838,1,0,0.8575071162528224,1.3099721630915355,0,1.2605671611759452,3,2.93339625,1
BNBUSDT,2026-01-15T11:59:59Z,LONG,CHoCH,0.6041864857944669,0.6250432808525024,0.9744136460554601,4,0.802372975701101,0.12992472691877802,8,0,0.8234418503365591,1,1,0.7918385383833519,0.48074873150556335,0,-0.6122098698231072,0,-0.18720798226164118,0
DOGEUSDT,2026-01-15T09:59:59Z,SHORT,BOS,1.2610815555914319,0.3524066944121535,0.2933333333333304,4,0.5836735876201307,0.19272241100664,2,-0,0.8259531900284834,0,0,0.8314595446286634,1.0408768180878083,100,-0.4476615431497171,2,1.9149344370860917,1
ADAUSDT,2026-01-15T13:59:59Z,SHORT,BOS,1.3125824675347268,0.5448544977918741,0.16981132075472014,4,0.8266757897531927,0.1690927751767932,2,-0,0.9957685649299858,0,0,0.8454638758839556,1.0978287387167611,174,0.595965857148147,2,1.9194200000000001,1
BLURUSDT,2026-01-14T21:59:59Z,SHORT,BOS,5.1006440511789615,0.3152154465536581,0.19327731092437117,3,0.49607676834673875,0.35655517724922176,17,-0,0.6149284940964793,0,0,0.9921535366934847,4.935732647814923,172,-0.36710464347105914,2,1.983165625,1
BNBUSDT,2026-01-16T01:59:59Z,LONG,BOS,0.6203843876883031,0.38742284466244253,0.6264775413711672,4,0.4583350617658302,0.05534612066607164,22,0,0.7316065325545037,0,1,0.9149405572608672,0.5692334179830496,14,-0.9910605435853204,0,-0.15810737240075384,0
DOGEUSDT,2026-01-16T21:59:59Z,SHORT,BOS,0.9310585983613099,1.3977368354633808,0.28260869565217206,5,1.6346413838469975,0.6633327354741226,15,-0,2.542775485984199,0,0,0.2842854580603226,0.2607184241019492,137,0.6269436075704089,1,0.6554999999999727,1
BNBUSDT,2026-01-17T11:59:59Z,LONG,BOS,0.3697954967977317,0.1838202780324986,0.2056451612903174,6,0.14648178405714782,0.7640030305725793,10,0,0.7123035773759524,0,1,1.5854498980303289,0.5866099893730055,50,0.557295117338919,2,1.8451760869565212,1
DOGEUSDT,2026-01-17T16:59:59Z,LONG,BOS,0.6072250223391261,1.2628929066284673,0.7237569060773446,6,1.5461586053114798,0.41309581057943,15,0,2.1362954775677805,0,1,0.8025861462685844,0.4919693242656735,15,3.299450861712406,0,-0.1829382352941139,0
ZECUSDT,2026-01-18T10:59:59Z,LONG,CHoCH,0.9972274868741976,0.4735768661434227,0.6646153846153748,0,0.5412307041639076,0.10774500129189231,9,0,0.8143517539503359,1,1,0.7667434975655476,0.7687669580946643,0,1.920699551733438,-1,-1.1163705882352941,0
BNBUSDT,2026-01-18T02:59:59Z,SHORT,BOS,0.4282918086809818,0.1358853790543366,0.6270627062706252,0,0.27918268787523765,0.04694222185514212,1,-0,0.7486049064265184,0,0,1.6306245486518425,0.697549066235457,3,-0.24261626313544618,-1,-1.1297231818181814,0
TRXUSDT,2026-01-18T14:59:59Z,SHORT,BOS,0.4998261379040813,1.7116217882726628,0.18181818181817724,0,1.7116217882726628,0.5705405960908524,8,-0,2.091982185666576,0,0,1.2044745917473865,0.59692114357523,279,3.182191434670399,-1,-1.1514736842105298,0
ETHUSDT,2026-01-17T01:59:59Z,LONG,CHoCH,0.6426440039719218,0.006140957806710048,0.8930008045052338,5,0.2588649906210994,0.4303394278390736,22,0,0.5871700425949293,1,1,1.1441076775260868,0.7364791310640877,0,-0.5291708331202458,2,1.8763969446738222,1
XLMUSDT,2026-01-19T22:59:59Z,LONG,CHoCH,1.0669425305165454,0.3466509863068528,0.5333333333333297,1,0.3466509863068528,0.2599882397301366,15,0,0.6499705993253536,1,1,0.8666274657671381,0.928074245939676,0,-0.28695597946860185,-1,-1.0962749999999999,0
BTCUSDT,2026-01-21T11:59:59Z,LONG,CHoCH,0.6876282524400557,0.1386953652592524,0.5422271573604222,3,0.27920406214907983,0.5158846807445692,1,0,0.5149208378057887,1,1,0.9802119324246011,0.6753179516038312,0,-0.9369230862656626,-1,-1.1325705576480776,0
SOLUSDT,2026-01-21T08:59:59Z,LONG,BOS,0.9444919393392629,0.5641907326604437,0.7604166666666645,3,0.3401738241040919,0.5807845777387007,3,0,0.7965045637559358,0,1,1.2196476132512657,1.1556603773584897,35,-0.82902480675377,1.0000000000000098,0.9214224489796016,1
ZECUSDT,2026-01-21T19:59:59Z,SHORT,CHoCH,2.153249717608172,0.2556147204111445,0.5862068965517256,3,0.498254074303961,0.6838018155161153,17,1,1.2041140129012435,1,0,1.2287672092860746,2.6177576293675284,0,2.4524873914409477,-1,-1.035080570221753,0
BNBUSDT,2026-01-22T13:59:59Z,LONG,BOS,0.6671008262483836,0.5776230026472831,0.7744510978043917,4,0.6496165942815728,0.05525089590539842,9,0,0.8388090560182159,0,1,0.6161312028237711,0.41281058948904187,14,-0.35543098412038965,-1,-1.2173176630434746,0
DOGEUSDT,2026-01-22T13:59:59Z,SHORT,BOS,0.9423657609737845,0.202704698575707,0.02380952380954741,4,0.3462871934001749,0.3293951351855385,12,1,0.35473322250750483,0,0,0.9712933473419557,0.9123363744545692,5,-0.4571880391162047,1,0.9020521739130422,1
BTCUSDT,2026-01-22T17:59:59Z,SHORT,BOS,0.6408199404747302,0.15533117553235937,0.5211911342445656,4,0.7806535645362382,0.05905354997096879,15,-0,1.6304074973728242,0,0,0.5215403336956098,0.3325498371964758,2,2.6136247244166455,-1,-1.2713361270801842,0
TRXUSDT,2026-01-22T08:59:59Z,LONG,BOS,0.4304344860041461,0.542449548662643,0.8181818181818366,3,0.6974351339948023,0.07749279266607959,21,0,0.8524207193269614,0,1,1.5498558533217637,0.6691201070592177,66,-0.300744685892437,5,4.861995,1
BNBUSDT,2026-01-23T08:59:59Z,LONG,BOS,0.5191227402424604,0.11228700216373397,0.4462809917355616,5,0.6607658204249413,0.1770679649504573,4,0,0.5225664331465033,0,1,0.7989652077033302,0.4161886121796958,33,-0.7737346397665572,-1,-1.215548108108112,0
BTCUSDT,2026-01-23T13:59:59Z,SHORT,BOS,0.5115018605601737,0.5355478942200275,0.16278264412304352,5,0.9030312178776038,0.12921790292556778,9,-0,1.0786102456413,0,0,0.5349985917930036,0.2723945786889538,20,0.4752149011250822,-1,-1.3311030514600315,0
SOLUSDT,2026-01-23T15:59:59Z,SHORT,BOS,0.7993482566296459,0.8070456510445478,0.10999999999999943,5,0.9743599933342574,0.2558925235019465,8,-0,0.984202013468952,0,0,1.0432541342770913,0.827478532396567,2,-0.5181179020649641,-1,-1.109464150943396,0
XLMUSDT,2026-01-23T15:59:59Z,SHORT,CHoCH,0.8437030162010917,0.8482236536075888,0.055555555555564975,5,1.6398990636413289,0.11309648714768164,8,1,1.0178683843291034,1,0,0.11309648714768164,0.09411764705882623,0,-0.12045283112198928,-1,-1.9569499999999724,0
BNBUSDT,2026-01-23T19:59:59Z,LONG,BOS,0.5599311305378732,0.6534025691757536,0.4625468164794031,5,0.9810968667867155,0.3733728966718624,17,0,2.1210758172635766,0,1,0.4845903552549598,0.2728360411937629,46,1.6015318556744305,-1,-1.3291684426229589,0
XRPUSDT,2026-01-25T10:59:59Z,SHORT,BOS,0.368290125382376,0.543565085129432,0.42424242424244873,0,0.8153476276941639,0.21456516518268975,6,1,0.9440867268037905,0,0,0.5864781181659954,0.21534744471873485,66,0.17366677724289534,-1,-1.4186292682926838,0
ADAUSDT,2026-01-25T13:59:59Z,SHORT,BOS,0.6569710691741827,0.1282339546868762,0.7777777777777983,0,0.17097860624916825,0.04274465156229206,12,1,0.7694037281213284,0,0,1.0258716374951282,0.6732117812061749,71,0.3141977387274102,5,4.869812500000001,1
TRXUSDT,2026-01-24T20:59:59Z,LONG,CHoCH,0.3875967738446532,0.6965915179428402,1,6,0.7836654576856832,0.08707393974284294,14,0,0.7836654576856832,1,1,1.2190351563998978,0.4739336492890849,0,0.21271430704994929,1,0.8093999999999941,1
ZECUSDT,2026-01-25T10:59:59Z,SHORT,BOS,1.025401552701741,0.4007785077239223,0.3933333333333356,0,0.49620196194389277,0.06815961015712839,6,1,0.8179153218855406,0,0,1.4940586546442591,1.5242545616377443,9,1.6031112132109018,5,4.944454744525547,1
ADAUSDT,2026-01-26T01:59:59Z,SHORT,BOS,0.9812724601799709,0.44919995036310506,0.4772727272727235,0,1.6470664846647185,1.7369064747373462,18,1,1.317653187731778,0,0,0.059893326715074025,0.05783689994215673,77,1.472218137738457,-1,-2.5568000000001714,0
ETHUSDT,2026-01-26T01:59:59Z,SHORT,BOS,0.6566091382945376,1.9367455465214638,0.33201450708868974,0,2.6960439109777163,1.254981169985053,18,-0,3.2435942808391047,0,0,1.560839384399833,1.007034406146396,46,3.288001914580852,0,-0.08937132579650549,0
BNBUSDT,2026-01-26T03:59:59Z,LONG,BOS,0.5584356349717188,1.360266174081623,0.7847222222222203,1,1.3889464849809317,0.13930436722523978,1,0,1.769984901214643,0,1,0.5019054407379586,0.28247284801808353,2,0.7224615109230046,3,2.679285306122455,1
TRXUSDT,2026-01-26T18:59:59Z,LONG,BOS,0.2715361579369128,0.24841489304729025,1,1,0.6210372326182946,0.24841489304729025,17,0,0.6210372326182946,0,1,1.8631116978548148,0.5067567567567385,51,-0.8370912485929336,-1,-1.1769000000000065,0
ETHUSDT,2026-01-27T12:59:59Z,SHORT,BOS,0.7444517032921651,0.7262195080214788,0.04611650485438212,2,0.7262195080214788,0.18894642416081373,9,1,0.7613293570098051,0,0,1.5545347611274263,1.1510530510602377,85,-0.11268578618881459,-1,-1.0788892719167902,0
BNBUSDT,2026-01-27T10:59:59Z,LONG,BOS,0.5295307481113797,0.8065163622951979,0.922169811320772,2,0.8342536975064068,0.3435162283849625,2,0,0.9046638561194625,0,1,1.0668205850465093,0.5674209582605014,27,2.154787404598949,2,1.8399875999999964,1
ADAUSDT,2026-01-28T17:59:59Z,SHORT,BOS,0.9973119268302117,0.3649227082580151,0.49056603773585006,3,0.7579163940743523,0.2526387980247893,15,1,1.487761810590398,0,0,0.5614195511661915,0.5557099194220622,146,1.634082854912516,1,0.8387450000000002,1
XLMUSDT,2026-01-29T17:59:59Z,SHORT,BOS,1.0174675990243818,1.5411128312928903,0.4038461538461513,4,1.5411128312928903,1.4416861970159136,15,1,2.585092491200966,0,0,2.435952539785515,2.440239043824695,50,3.98368210543961,1,0.9638183673469387,1
TRXUSDT,2026-01-30T01:59:59Z,LONG,BOS,0.3817210295634883,1.4213437481694846,0.9500000000000055,4,1.776679685211868,0.888339842605934,21,0,1.776679685211868,0,1,2.576185543557169,0.9900990099009759,127,1.3636520309009894,-1,-1.0902000000000014,0
DOGEUSDT,2026-01-30T11:59:59Z,SHORT,CHoCH,1.3640420488355485,1.1939564725721699,0.2894736842105241,5,1.615734574296031,0.9473785054105237,6,1,1.726045770131496,1,0,0.08435562034477581,0.11258335498398293,0,-0.050274453640322674,-1,-1.8001076923076609,0
ADAUSDT,2026-01-29T17:59:59Z,SHORT,BOS,1.1775823958166438,1.477751385876444,0.3789473684210515,4,1.5032298580467245,1.5032298580467245,15,1,2.420454856176925,0,0,2.1401916623037955,2.4764150943396115,170,4.177177434410126,1,0.9643571428571427,1
BLURUSDT,2026-01-29T17:59:59Z,SHORT,BOS,1.3207749016831967,0.711857170111213,0.6097560975609752,4,0.9111771777423542,1.423714340222426,15,1,2.3348915179647802,0,0,2.0786229367247344,2.712746191007053,37,2.325002184249179,1,0.9675232876712327,1
NEARUSDT,2026-01-29T17:59:59Z,SHORT,BOS,1.281581457875371,1.2484575133074338,0.4883720930232545,4,1.2484575133074338,1.361953650880837,15,1,2.44016695782816,0,0,1.9861824075345476,2.5053686471009247,36,4.097333984323283,2,1.9654771428571427,1
TRXUSDT,2026-02-01T17:59:59Z,SHORT,BOS,0.3158621141953896,0.6683895308829373,0.12499999999999133,0,0.7797877860300833,0.44559302058864547,16,-0,0.8911860411772291,0,0,1.5595755720602282,0.49140049140049574,39,1.842770283721836,-1,-1.1838499999999983,0
BLURUSDT,2026-02-01T18:59:59Z,SHORT,BOS,2.0625988690238737,0.9774702500502168,0.3661971830985919,0,0.9774702500502168,0.19549405001004336,15,1,1.5422308389681207,0,0,0.49959590558122524,1.0101010101010146,109,0.18274338512271646,2,1.9123000000000003,1
ADAUSDT,2026-01-31T23:59:59Z,SHORT,BOS,2.0447612670546422,1.4105691546847583,0.4390243902439023,6,1.5825897833048512,0.4300515715502323,17,1,2.8211383093695166,0,0,1.2041444003406505,2.385008517887566,220,3.2177417337588543,1,0.9629642857142857,1
VANRYUSDT,2026-02-01T18:59:59Z,SHORT,BOS,2.1122478540123004,0.7043113552901009,0.5245098039215698,0,0.711647931907707,0.16874126220491742,14,1,1.49666162999147,0,0,0.8730526174950246,1.8167938931297738,32,2.5716815975678897,1,0.9511621848739497,1
BTCUSDT,2026-02-02T04:59:59Z,SHORT,CHoCH,1.4425741657096007,0.18008640190169584,0.8565111337623557,1,0.25709105659982373,0.03976075149959638,3,1,1.7917143214026996,1,0,0.8901738083103642,1.2793968026245408,0,3.4351760855467504,0,-0.07034565024343892,0
ZECUSDT,2026-02-03T04:59:59Z,SHORT,BOS,2.225634097162522,1.1065968225657794,0.0635103926097009,2,1.2912949972674101,0.1448925336021332,2,1,1.3788674076862868,0,0,0.6273369037279389,1.3572166724078532,23,0.6355914251150374,0,-0.06631218274111679,0
SOLUSDT,2026-02-03T11:59:59Z,SHORT,CHoCH,1.38806700806159,0.1680294612932293,0.47058823529412747,2,0.3150552399248037,0.5040883838796979,10,1,0.5951043420801958,1,0,1.1972099117142898,1.6545718432510963,0,-0.2612417023440369,2,1.947005263157895,1
BNBUSDT,2026-02-03T19:59:59Z,SHORT,BOS,1.295478786126293,1.4847549091675787,0.0295159386068478,2,1.7226090830426943,1.0656286115902793,18,1,1.7749998702398566,0,0,1.2196575259499398,1.5455499050628692,16,3.7225524919932225,-1,-1.0589317010309278,0
ETHUSDT,2026-02-03T19:59:59Z,SHORT,BOS,2.136459982996591,1.6434605073427926,0.10981645700144452,2,1.9054518613873637,0.6226433106653265,18,1,2.1405157131628254,0,0,0.8303382257082413,1.704591795122742,154,3.1610119767023264,-1,-1.0534985645933015,0
XRPUSDT,2026-02-03T19:59:59Z,SHORT,BOS,1.550216744334401,1.1373200563435366,0.046109510086456716,2,1.394270143147077,0.7455764813807674,18,1,1.4616668872266962,0,0,1.0699233122639176,1.6235218919782592,4,3.4642528080467723,-1,-1.056135039370079,0
ZECUSDT,2026-02-03T19:59:59Z,SHORT,BOS,2.4930343900085687,0.19442688105823586,0.2038095238095225,2,0.6251572021718617,0.5279437616427479,18,1,0.7851854811967149,0,0,1.0932773081043787,2.683750642484765,39,2.3747936083268573,-1,-1.0342351573187414,0
TRXUSDT,2026-02-04T18:59:59Z,SHORT,BOS,0.3091295803185023,0.8007151959389014,0.2727272727272819,3,0.9151030810730846,0.3431636554023591,17,-0,1.2582667364755071,0,0,0.9151030810730211,0.2820874471085922,27,1.042564023395587,-1,-1.319750000000013,0
ZECUSDT,2026-02-04T19:59:59Z,SHORT,BOS,2.4768027260803875,0.690876413767667,0.4184890656063597,3,1.0178090024255801,0.16500842918111516,17,1,1.551387661272925,0,0,1.0640730479903722,2.57069408740359,62,3.1178875810746005,3,2.96709,1
BTCUSDT,2026-02-05T09:59:59Z,SHORT,BOS,1.5127270982728707,0.21457873027367105,0.0963112793669463,4,0.6137105758534348,0.10267182465881852,3,1,0.6791172245942355,0,0,0.9002486856769017,1.3493039595339609,49,0.4131891630374937,4,3.936098943233602,1
BNBUSDT,2026-02-06T09:59:59Z,SHORT,BOS,2.750067412040587,0.20246844015393387,0.296928327645054,5,0.3626825971453118,0.008216110614941605,8,1,0.5158543736095961,0,0,0.9548294264650914,2.5999137090717306,78,-0.6579612968429441,-1,-1.0353165334972343,0
ZECUSDT,2026-02-07T04:59:59Z,SHORT,CHoCH,3.3752324793256294,0.43858477789237504,0.3798561151079164,6,0.5385471204319457,0.16493786519029802,0,1,0.8684228508125382,1,0,0.8996610828561583,2.9823544031149107,0,-0.7240394898105393,1,0.9705225000000001,1
XRPUSDT,2026-02-07T12:59:59Z,SHORT,BOS,2.564691094028527,0.39289202618952546,0.40566037735849,6,0.8275810764417679,0.13375047700068715,10,1,0.8860969101295632,0,0,0.5043507570234335,1.2666200139958017,92,-0.3793300132261252,1,0.9296447513812155,1
BNBUSDT,2026-02-07T12:59:59Z,SHORT,BOS,1.6909716564988058,0.43903052369630763,0.4836750189825379,6,0.6298328188048241,0.7113405953560473,7,1,1.2198379740675829,0,0,1.0095849595547963,1.689189189189186,101,1.2410686644327926,0,-0.053280000000000105,0
VANRYUSDT,2026-02-07T12:59:59Z,SHORT,BOS,1.8312443549252693,0.5775725201699237,0.40425531914893553,6,0.7580639327230259,0.5504988082869626,7,1,1.2724644584993634,0,0,0.8122113564889635,1.4669926650366858,67,0.24633215528940808,0,-0.06134999999999954,0
XLMUSDT,2026-02-07T12:59:59Z,SHORT,BOS,1.922495205753964,0.463244453908014,0.3793103448275905,6,0.8272222391214634,0.3639777852134402,10,1,0.9595777973809012,0,0,0.6948666808620256,1.3149655604257924,70,-0.6095473916557667,-1,-1.0691428571428574,0
TRXUSDT,2026-02-07T00:59:59Z,LONG,BOS,0.41291091488055126,0.26506711792131504,0.714285714285737,5,0.4417785298688257,0.08835570597375533,23,0,0.6184899418163364,0,1,1.3253355896064771,0.5482456140350882,9,-0.4165667733762191,2,1.83444,1
BLURUSDT,2026-02-08T18:59:59Z,SHORT,BOS,1.3797115303095653,1.35440403855115,0.21568627450980873,0,1.4642205822174552,0.5124772037761169,16,1,1.866881242327267,0,0,1.0981654366631042,1.4851485148514934,90,0.23186946186939833,0,-0.06059999999999966,0
DOGEUSDT,2026-02-08T22:59:59Z,SHORT,CHoCH,1.3058962633536018,0.2781683062677403,0.42574257425742684,0,0.4609646218151245,0.1589533178672786,21,1,0.8027142552297872,1,0,0.7868189234430649,1.0213556174559009,0,-0.4784454439578537,-1,-1.0888181818181815,0
ETHUSDT,2026-02-08T18:59:59Z,SHORT,BOS,1.4151740837500248,0.9392398051503037,0.18877079482439155,0,1.1922165422569384,0.0081495861618327,16,1,1.4696420378490402,0,0,0.49984128459192173,0.6956258742580742,272,0.1671248647895054,0,-0.12937989130434557,0
XRPUSDT,2026-02-09T12:59:59Z,SHORT,BOS,1.5040297874558117,0.394460880952912,0.27027027027027384,1,0.6415929991402837,0.42297612535914353,9,1,0.8792200358589116,0,0,0.8364471692495432,1.2460176991150327,12,0.6547743374731532,-1,-1.0729301136363643,0
SOLUSDT,2026-02-09T15:59:59Z,SHORT,BOS,1.574780428311949,0.6831284281271442,0.4101123595505638,1,0.788225109377475,0.24022098571503553,8,1,1.3362292330399144,0,0,0.7431836745559032,1.1560018682858417,11,1.959204381375577,-1,-1.0785545454545458,0
SOLUSDT,2026-02-10T01:59:59Z,SHORT,BOS,1.428779959766965,0.2997247671436936,0.18461538461539,2,0.42933547725989757,0.032402677529042356,0,1,0.5265435098470477,0,0,0.7938655994616874,1.1273438398711488,27,-0.5810834634056206,2,1.9215663265306113,1
XLMUSDT,2026-02-10T01:59:59Z,SHORT,CHoCH,1.2170469718285937,0.05151479459390441,0.33333333333334875,2,0.20605917837563192,0.20605917837564625,0,1,0.30908876756345505,1,0,1.0818106864721213,1.3133208255159592,0,-0.7347152823082432,1,0.9321714285714292,1
