symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
ADAUSDT,2025-08-12T11:59:59Z,SHORT,BOS,1.19440258640071,0.4461500434266041,0,2,0.5984939606942327,0.2393975842776882,10,1,0.5984939606942327,0,0,1.1643427962596686,1.3808233320428354,128,-0.10889660404387103,-1,-1.0658785046728976,0
BLURUSDT,2025-08-12T12:59:59Z,SHORT,BOS,1.4109312565071699,0.3470020817622026,0.2499999999999913,2,0.5205031226432919,0.34700208176219055,10,1,0.6940041635243811,0,0,1.4053584311368892,1.9684082624544477,52,1.3674895803060492,-1,-1.046422222222222,0
DOGEUSDT,2025-08-12T12:59:59Z,SHORT,BOS,1.331740945803177,0.3908442596923685,0.4017094017093987,2,0.47581040310375217,0.31607405349034223,10,1,0.7952831023305532,0,0,1.1147558015573447,1.4752181343887636,128,1.8199186748238179,-1,-1.0617079268292686,0
ETHUSDT,2025-08-13T18:59:59Z,LONG,BOS,1.120940780278135,0.48716878794215107,0.7715870081859081,3,0.551533203551707,0.44564335851661563,17,1,0.7148036419747742,0,1,1.5317220899459594,1.727650714372405,14,0.1932642844683888,0,-0.05209386321626582,0
TRXUSDT,2025-08-12T22:59:59Z,LONG,BOS,0.4311776676500751,0.2625047625994477,0.6428571428571457,2,0.5906357158487482,1.3781500036470549,21,1,0.9187666690980487,0,1,1.837533338196061,0.7943262411347431,41,1.728724278862104,4,3.8838964285714273,1
BLURUSDT,2025-08-15T03:59:59Z,SHORT,BOS,2.005851866555198,0.8584967060052898,0.12499999999999566,4,0.8584967060052898,0.4292483530026492,16,1,0.9811390925774692,0,0,1.3613304909512551,2.6844014510278282,106,-0.0012355622752349307,1,0.9671729729729732,1
SOLUSDT,2025-08-15T23:59:59Z,LONG,BOS,1.4823405039812114,0.751082710683829,0.9333333333333312,5,0.9056116894369635,0.07187394360610383,22,1,0.9702982386824631,0,1,0.6648339783564963,0.9989200863930856,128,-0.40215056034860935,1,0.9092027027027024,1
BNBUSDT,2025-08-16T11:59:59Z,SHORT,CHoCH,0.7604722483687563,0.25886533506503945,0.30417495029820696,6,0.55584581148935,0.39703272249239285,10,1,0.7988298376546901,1,0,0.7511859109556102,0.5688514732411326,0,0.011857550833929998,0,-0.1582135306553905,0
DOGEUSDT,2025-08-16T16:59:59Z,SHORT,BOS,1.543809433469904,0.5843531508153276,0.0329949238578658,6,1.0860417095641008,0.04845855397005264,11,1,1.1230982508353142,0,0,0.42187446985691485,0.6405539926422771,225,-0.4756696327645499,1,0.8601966216216198,1
BTCUSDT,2025-08-17T16:59:59Z,LONG,BOS,0.25190001557240504,1.207657030248028,0.9290152513650762,0,1.2277130984575324,0.7667924539702593,8,1,1.6031103751617932,0,1,0.5241408594955552,0.1324406779661007,31,1.2283149787336278,-1,-1.678849526490919,0
BTCUSDT,2025-08-19T12:59:59Z,LONG,BOS,0.4532404655286805,0.20764720278866824,0.4348400000000256,2,0.36442838579752895,0.034229030208558116,11,1,0.47752553304354706,0,1,1.3699252491953222,0.6219328270922655,82,-0.7656049488673562,-1,-1.144010161740101,0
