symbol,entry_time,side,setup,atr_pct,body_atr,close_pos,dow,entry_dist_atr,gap_atr,hour,htf_align,range_atr,setup_choch,side_long,stop_atr,stop_pct,trend_age,vol_z,gross_r,net_r,win
TRXUSDT,2024-11-07T04:59:59Z,LONG,BOS,0.3827788176625352,0.32114010577834723,0.6666666666666975,4,0.6422802115566945,0.16057005288915133,3,1,0.9634203173349971,0,1,1.4451304760025403,0.5545286506469574,282,1.302996558564255,-1,-1.1615999999999977,0
XRPUSDT,2024-11-07T06:59:59Z,LONG,BOS,1.21826072406303,1.1147966202860586,0.30769230769230643,4,1.2321436329477533,0.6307401930565864,3,1,4.004466807080214,0,1,0.9974496076243802,1.2336719883889746,66,3.9662129108228124,0,-0.07295294117647028,0
SOLUSDT,2024-11-07T03:59:59Z,LONG,BOS,1.4628692845573028,0.696372765980488,0.7961538461538453,4,0.7392264746562123,0.6820881964219168,2,1,0.9284970213073208,0,1,1.2606132635441734,1.8642725112226044,47,-0.6650738178739277,2,1.9503237960339943,1
VANRYUSDT,2024-11-09T09:59:59Z,LONG,BOS,1.8848716418144955,0.8198191478158683,0.7777777777777787,6,0.8198191478158683,0.23423404223310404,8,1,1.0540531900489722,0,1,0.7624318074687569,1.4596412556053784,48,-0.15679454535316023,0,-0.06165898617511532,0
SOLUSDT,2024-11-09T12:59:59Z,LONG,BOS,1.105614895923243,0.561314743026072,0.7971014492753677,6,0.7395098995422892,0.20492442999365038,10,1,0.9221599349714077,0,1,0.7796038097584517,0.8690470278591789,103,-0.39130417785184224,-1,-1.1028617142857127,0
XRPUSDT,2024-11-09T12:59:59Z,LONG,BOS,0.7886602588634318,0.2983466137702238,0.3469387755102101,6,0.3901455718533872,0.5966932275404476,6,1,1.1245372365185673,0,1,0.8720901017898869,0.6899055918663607,8,2.1338644725195572,-1,-1.1297526315789503,0
NEARUSDT,2024-11-09T20:59:59Z,SHORT,CHoCH,1.521654679541666,0.3182833462052702,0.4098360655737767,6,0.848755589880725,0.24250159710877858,14,1,0.9245373389772167,1,0,0.8639119397000152,1.2978142076502617,0,-0.13834687771477658,-1,-1.0700473684210532,0
BNBUSDT,2024-11-09T23:59:59Z,SHORT,BOS,0.9779484626346899,0.4036052916584163,0.28544061302682017,6,0.6136112970741701,0.33141572729674046,12,1,0.8564307408361435,0,0,0.48071687177200084,0.4673120783425493,20,-0.5240333615923604,0,-0.19259078498293844,0
ZECUSDT,2024-11-10T00:59:59Z,LONG,BOS,1.4007835013551235,0.4492773345552326,0.8333333333333314,6,0.7746160940607482,0.5422312658425259,23,1,0.9295393128729,0,1,0.9605239566353349,1.3602457218078206,105,0.47503222441955684,0,-0.06616451612903176,0
XLMUSDT,2024-11-10T12:59:59Z,LONG,CHoCH,1.0584617293661218,0.6023106466514327,0.8181818181818136,0,0.7743994028375633,0.4302218904653142,11,1,0.9464881590236937,1,1,0.9464881590236937,1.0101010101010137,0,0.3246438635782566,1,0.9102000000000003,1
